,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1281,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,567.0915944225943,540.814671461545,666.189237341108,769.3331298356692,810.5875902882846,895.5930753942105,972.8674872364619,912.9060253137352,1000.6113961040681,988.0036595423173,1058.8422331900254,1179.6754966996493,972.6879171806769,1091.7615962093084,1137.9915990636853,1106.9708798867678,1092.791763756866,1083.4144920692538,1235.0141493845733,1242.5965337368536,1325.3095146007693,1362.6418715510686,1457.7103704215667,1612.118771743602,1664.800180554889,1584.8839883413812,1748.6648681438105,1753.3107870370568,1957.682748493228,1876.9316052605147,2001.8542523627088,2050.499117614081,2099.454049527907,2252.855715602839,2460.267128342392,2531.890280791113,2640.2200858419515,2790.833989080557,2747.8438379883614,2710.2582055807015,2728.6625641016776,2803.1112435573577,2816.3110258146785,2964.8603020707224,,,,,,,,
1282,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,97.72734651863497,97.3084931261894,98.10416347400923,98.15357556889353,98.26741605492671,98.34472747775087,98.44183104083352,97.91164201525132,98.3793787216851,98.36808053442489,98.35686781574597,98.55704986596125,98.32213945479666,98.60389783170594,98.68177381359243,98.37627590636338,98.34118226099379,98.44487532340645,98.72366736416501,98.93136159386185,98.91828560288609,98.6788886589147,98.73988173734311,99.05873121145822,99.13064470952025,99.10415005762331,99.27119702971821,99.32626205613828,99.57673240295742,99.66519653782512,99.58503846169005,99.40728349042406,99.22623307599513,99.33232804571274,98.89005328835559,98.81113575323977,98.8962223468227,99.573039155522,99.55557912843823,99.44489988376837,99.41712856867223,99.32468489202707,98.95888775813032,99.02258054530185,,,,,,,,
1283,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.109872787995511,6.422438392152946,6.446016132599699,6.0387140193139475,5.4611668576888,5.455303281570046,6.124917903174996,5.642433513102508,5.719401689376581,5.215266408007912,5.791970991764964,5.589312749650132,5.931442968167868,6.358560352209166,6.246771843804358,5.990468298824113,6.2040044297181485,6.513203086434551,6.209854509224436,6.324741956269443,6.770024803273122,6.956239677983172,5.978068873680387,5.65977279593046,5.297017335041274,,,,,,,,
1284,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2923758925248,11.003337179927,13.8767546158775,12.8903994540969,9.09279659981924,8.57603464303786,8.13496648948463,7.08740346749859,6.80429907987319,4.41970310391363,3.03784327134606,3.91076901804438,5.72862753995151,7.2297534410377,6.39475670688602,9.08034230268182,9.54474211394941,8.88786485347033,2.42343728149909,3.36992365722546,4.16339355852317,5.12264009464616,4.98552753700703,5.70772079837216,5.19538689554967,5.10488787847473,,,,,,,
1285,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,0.9623689080814312,0.6699466136292265,1.968080707847515,4.38414851838629,4.420382165605095,4.390272081335567,5.694268857985672,7.24542752053207,5.554794833173582,7.059874888293119,10.025696619288524,11.741642591828311,9.845799630403828,10.906159479696125,9.520652728199899,10.098385894012653,10.498517219732884,10.554621848739496,10.525117620276218,10.266996040743122,10.541745937685182,8.83132389772264,12.479659860374785,14.099025379222747,14.20435156093715,11.922920312104504,13.64189638418657,14.064795484419701,14.910505007457916,15.82364524713889,15.850482796764457,16.869673723466104,16.756781346261324,17.189278567919576,18.15843852477427,18.54506388764908,18.978753443863795,17.536475085069686,15.605999006188734,14.192196910185912,14.541016113175479,14.470103352262894,14.4985024806237,12.603374252118465,,,,,,,,
1286,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,98.0648803710938,98.1443176269531,98.2222137451172,98.3055801391602,98.4014205932617,98.4,98.6524429321289,98.8056030273438,99.71,99.4264602661133,99.4697341918945,99.5292434692383,99.83,100.0,99.96,99.95,99.94,100.0,100.0,100.0,100.0,
1287,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9,93.3,93.9,94.5,95.0,95.4,95.7,96.1,96.3,96.5,96.6,96.7,96.8,96.9,96.9,96.8,96.8,96.8,96.7,96.7,96.6,96.4,
1288,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,,,,,,,,,,,,,,,,,,,,,119244000.0,93535000.0,85507000.0,79899000.0,77338000.0,71286000.0,81803000.0,98727000.0,105066000.0,74341000.0,77048000.0,48039000.0,64474000.0,19236000.0,37531000.0,68438000.0,74790000.0,124359000.0,119878000.0,139677000.0,151834000.0,110307000.0,104666000.0,98801000.0,90407000.0,194475000.0,100790000.0,108882000.0,91629000.0,99588382.7,19532579.3,110528882.4,67651249.1,143767428.0,102289510.9,87217115.9,89022611.8,104082455.2,73475848.7,88976443.7,74568934.8,64684638.8,
1289,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,,,,,,,,,,,109999.999403954,180000.00715255702,280000.001192093,270000.010728836,189999.99761581398,170000.00178813902,150000.005960464,330000.013113022,70000.0002980232,39999.9991059303,9999.99977648258,,,,159999.99642372102,,,,239999.994635582,,1100000.02384186,3890000.10490417,15289999.961853001,6789999.96185303,3279999.97138977,4210000.03814697,100000.00149011599,7789999.96185303,2710000.03814697,9999.99977648258,70000.0002980232,3779999.97138977,3819999.9332428,7699999.80926514,11130000.1144409,6750000.0,1019999.98092651,2240000.00953674,4510000.228881841,4480000.01907349,3430000.0667572,,70000.0002980232,1769999.98092651,1220000.02861023,689999.997615814,540000.021457672,699999.988079071,769999.980926514,150000.005960464,689999.997615814,,
1290,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,100000.00149011599,270000.010728836,-239999.994635582,-189999.99761581398,-39999.9991059303,129999.995231628,,189999.99761581398,150000.005960464,180000.00715255702,150000.005960464,140000.000596046,209999.993443489,280000.001192093,310000.002384186,560000.002384186,360000.01430511504,319999.99284744303,620000.004768372,200000.00298023198,270000.010728836,180000.00715255702,360000.01430511504,189999.99761581398,330000.013113022,569999.992847443,759999.990463257,600000.023841858,1259999.9904632599,889999.985694885,1399999.97615814,2079999.9237060498,189999.99761581398,2670000.07629395,529999.971389771,79999.9982118607,100000.00149011599,19999.9995529652,59999.9986588955,90000.0035762787,1919999.95708466,200000.00298023198,5599999.90463257,3430000.0667572,3789999.96185303,550000.011920929,109999.999403954,140000.000596046,1710000.03814697,319999.99284744303,129999.995231628,100000.00149011599,59999.9986588955,70000.0002980232,850000.023841858,379999.99523162795,310000.002384186,259999.990463257,400000.00596046395,2299999.95231628,4449999.80926514,3940000.05722046,
1291,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159999.99642372102,360000.01430511504,259999.990463257,90000.0035762787,100000.00149011599,270000.010728836,550000.011920929,1340000.0333786,569999.992847443,379999.99523162795,879999.995231628,1230000.01907349,790000.021457672,649999.976158142,769999.980926514,699999.988079071,589999.973773956,680000.007152557,490000.009536743,29999.999329447703,39999.9991059303,9999.99977648258,29999.999329447703,0.0,1029999.97138977,
1292,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159999.99642372102,910000.026226044,,39999.9991059303,,,9999.99977648258,289999.99165535,109999.999403954,100000.00149011599,140000.000596046,230000.004172325,209999.993443489,1179999.94754791,3720000.02861023,360000.01430511504,12369999.8855591,6849999.90463257,689999.997615814,5219999.79019165,200000.00298023198,300000.011920929,219999.998807907,959999.978542328,259999.990463257,9999.99977648258,689999.997615814,790000.021457672,730000.019073486,1279999.97138977,790000.021457672,600000.023841858,
1293,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,,9999.99977648258,,50000.0007450581,29999.999329447703,50000.0007450581,39999.9991059303,39999.9991059303,90000.0035762787,39999.9991059303,70000.0002980232,79999.9982118607,70000.0002980232,119999.997317791,100000.00149011599,119999.997317791,129999.995231628,9999.99977648258,,140000.000596046,159999.99642372102,79999.9982118607,9999.99977648258,9999.99977648258,90000.0035762787,39999.9991059303,660000.026226044,949999.988079071,970000.028610229,1850000.02384186,2279999.97138977,4150000.09536743,59999.9986588955,419999.986886978,100000.00149011599,59999.9986588955,29999.999329447703,360000.01430511504,379999.99523162795,1190000.0572204601,1429999.94754791,1139999.98569489,109999.999403954,1389999.98569489,1649999.97615814,709999.978542328,529999.971389771,959999.978542328,180000.00715255702,250000.0,170000.00178813902,259999.990463257,460000.00834465,310000.002384186,239999.994635582,319999.99284744303,319999.99284744303,439999.997615814,289999.99165535,1590000.0333786,740000.009536743,709999.978542328,
1294,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,,,9999.99977648258,-389999.98569488496,-280000.001192093,4000000.0,3470000.02861023,11840000.1525879,70000.0002980232,-330000.013113022,-370000.00476837205,-769999.980926514,649999.976158142,50000.0007450581,,-1750000.0,200000.00298023198,3250000.0,3690000.05722046,4170000.07629395,3519999.98092651,4369999.88555908,5309999.94277954,5389999.8664856,4869999.88555908,4889999.8664856,6510000.228881841,7989999.771118159,8710000.03814697,11510000.2288818,19299999.237060502,27420000.0762939,14170000.076293899,12130000.1144409,13319999.6948242,10710000.038146999,10170000.076293899,7659999.84741211,7159999.84741211,14220000.2670288,8949999.80926514,3529999.97138977,3380000.1144409203,5730000.01907349,6400000.09536743,4400000.09536743,3400000.09536743,4170000.07629395,4780000.20980835,5070000.17166138,5070000.17166138,6210000.03814697,8590000.15258789,8359999.65667725,9479999.54223633,9119999.88555908,10369999.8855591,11109999.6566772,12060000.4196167,10899999.6185303,11210000.038146999,18459999.084472697,
1295,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,153000000.0,300000000.0,202000000.0,449000000.0,,,,,,,,,,,,,530700000.00000006,595850000.0,211960000.0,432500000.0,554560000.0,1865100000.0,962190000.0,871610000.0,1775020000.0,4460570000.0,1567300000.0,1741100000.0,3912990000.0,11257690000.0,7197880000.0,4713980000.0,8146940000.0,14618110000.0,16988400000.000002,16987110000.0,14409330000.0,15061390000.0,44305850000.0,23365970000.0,8444809999.999999,18689210535.0725,11741666197.0633,26215069785.7143,65963990000.00001,462460320000.0,,
1296,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,Control of Corruption: Percentile Rank,CC.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.634407043457,,40.1069526672363,,44.1489372253418,,49.7354507446289,46.560848236084,42.8571434020996,40.4878044128418,38.0487823486328,34.9514579772949,26.2135925292969,23.9234447479248,17.619047164917,20.3791465759277,23.222749710083,28.4360198974609,30.769229888916,30.9523811340332,26.6666660308838,20.4761905670166,15.7142858505249,13.3333330154419,14.2857141494751,13.8095235824585,14.1509437561035
1298,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000000.0,1196000000.0,1500000000.0,1200000000.0,1600000000.0,658000000.0,400000000.0,680000000.0,508000000.0,536000000.0,682000000.0,851000000.0,1178000000.0,1032000000.0,,,,,,,,,,,,,,,,,,
1299,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.25509634338700615,0.4748101937874471,0.5316710602467121,2.073355942551332,0.7000786760643888,0.9548784701962326,-0.1492756733762659,0.4288951287062743,1.1655464645094724,0.1818194341814571,0.08574401094363729,0.028079793908861093,-0.10805188065940725,-0.05021579077984965,0.026306914283497115,-0.021172844605671575,-0.053774712749127165,-0.22955750269283764,0.04919636928820777,-0.01611666902634587,-0.289993217478827,,,0.3256011966005857,0.002783907742626609,0.01763133842745612,0.021593979193916934,0.046524218058081226,0.021763394774304206,0.030742623173911122,0.035586634045693184,0.321660450664957,2.736114981452641,1.8740344256310684,1.598213511844829,1.275850911277489,0.8702771203770379,0.5767070179135971,0.4801878036191992,0.7164849231990161,0.7495717575582398,0.6830366588978662,0.723831886860244,0.6189318642691302,0.45733551273538775,0.5021889093289751,0.736317506698851,1.031378764748702,0.7236947148048656,0.5316419850224067,0.5597836257856598,0.3968288139370053,0.3860561976809698
1300,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,27980000000.0,28544000000.0,21879000000.0,26991000000.0,14073000000.0,13282000000.0,21573000000.0,22842000000.0,18156000000.0,14938000000.0,7778000000.0,12353000000.0,11176000000.0,13879000000.0,20197000000.0,19542000000.0,20714000000.0,19315000000.0,20014000000.0,19269000000.0,23739000000.0,20039000000.0,15141000000.0,22427000000.0,30131000000.0,,,,,,,,,,,,,,,,,,,,,,
1301,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,,,,,,,,,,,,,,,,,,,,,,,,13.518518518518519,17.894736842105264,23.783783783783786,15.289256198347106,21.21212121212121,29.508196721311474,29.596412556053814,5.045871559633028,24.10179640718563,9.481216457960643,5.166051660516605,11.187214611872145,7.925801011804384,11.511627906976745,6.0402684563758395,3.7367540435025095,8.717105263157894,10.49204052098408,,,,,,,,,,,,,,,,,,,,,,
1302,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000000.0,-17000000.0,-26000000.0,-53000000.0,-24000000.0,-35000000.0,-39000000.0,,,,,,,,,,,,,,,,,,,,,,
1305,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,,,,,,,-60000000.0,85000000.0,320000000.0,443000000.0,606000000.0,620000000.0,385000000.0,611000000.0,451000000.0,293000000.0,299000000.0,140000000.0,141000000.0,248000000.0,378000000.0,128000000.0,130000000.0,8000000.0,-271000000.0,-478000000.0,-410000000.0,-259000000.0,-501000000.0,-292000000.0,-200000000.0,,,,,,,,,,,,,,,,,,,,,,
1306,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,21.687164385934523,23.131325448116083,17.968835131306527,51.54657293497363,32.54834386367988,20.542986425339365,13.06762495916367,10.858881347999064,13.196322336398053,15.356711003627568,10.823838737949169,10.370994940978077,2.9299363057324843,4.274353876739562,8.581524482584554,12.84339457567804,19.176897803908005,15.392857142857144,4.618722876627402,10.303548525010688,8.368472267272137,11.331948976564817,5.543478260869565,25.722425722425722,8.928571428571429,,,,,,,,,,,,,,,,,,,,,,
1308,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,,,,,5773000000.0,8201000000.0,9177000000.0,5690000000.0,5223000000.0,3315000000.0,3061000000.0,4273000000.0,3698000000.0,3308000000.0,2282000000.0,2372000000.0,2355000000.0,3018000000.0,3962000000.0,5715000000.0,5783000000.0,5600000000.0,3226000000.0,2339000000.0,3083000000.0,3371000000.0,2760000000.0,2457000000.0,2296000000.0,,,,,,,,,,,,,,,,,,,,,,
1309,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,,,,,,,,,,,,,,,,,670000000.0,684000000.0,780000000.0,797000000.0,398000000.0,275000000.0,227000000.0,184000000.0,143000000.0,100000000.0,66000000.0,66000000.0,82000000.0,104000000.0,78000000.0,85000000.0,157000000.0,143000000.0,413000000.0,794000000.0,898000000.0,725000000.0,731000000.0,473000000.0,604000000.0,,,,,,,,,,,,,,,,,,,,,,
1310,Surface area (sq. km),AG.SRF.TOTL.K2,,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,1745150.0,
1311,Cereal production (metric tons),AG.PRD.CREL.MT,,4303119.0,4402740.0,4101140.0,4299578.0,5642713.0,6588982.0,5833000.0,6594000.0,6310000.0,6448000.0,5692000.0,6787000.0,6901000.0,6931000.0,8445000.0,9182500.0,8211950.0,8474311.0,8693746.0,8582850.0,9289878.0,10221717.0,9321331.0,10051706.0,10727817.0,11898530.0,12193218.0,12116749.0,10786652.0,13683863.0,14450207.9,16029233.6,16786212.2,16692464.7,17191141.0,16102130.2,15787881.2,18984493.2,14197138.8,12877641.8,14943509.7,19873850.17,20947988.4,21987685.3,21914452.7,22469919.6,24077570.4,12210782.6,17952655.2,19597231.3,15018275.96,15777121.79,16427670.68,17551045.0,18255384.86,22419770.81,18113759.53,18650828.19,21998893.97,15627813.16,14836137.19,
1312,Land area (sq. km),AG.LND.TOTL.K2,,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1622500.0,1622500.0,1622500.0,1622500.0,1622500.0,
1313,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90760.6,91010.2,91259.8,91509.4,91759.0,92008.6,92258.2,92507.8,92757.4,93007.0,93256.6,94622.92,95989.24,97355.56,98721.88,100088.2,101454.52,102820.84,104187.16,105553.48,106919.8,106919.8,106919.8,106919.8,106919.8,106919.8,107020.8,107105.9,107270.3,107434.7,107518.7,107656.3,
1314,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.771680672299055,,,,,,,,,,0.767988725778353,,,,,,,,,,,,,,,0.764159639864279,,,,,,,
1315,Arable land (% of land area),AG.LND.ARBL.ZS,,9.19718067732508,9.203320317296594,9.209459957268106,9.215599597239619,9.22173923721113,9.227878877182642,9.240158157125666,9.270856356983225,9.283135636926252,9.301554556840786,9.566173039612957,9.962793781772637,10.376605515852551,10.05059063336526,9.731329354846633,9.412068076328003,9.190427073356418,8.71337704756993,9.32856897271544,7.969866647019819,8.319212161398855,8.682064883715219,8.841081558977383,8.994572558265183,9.148063557552986,9.301554556840786,9.455045556128589,9.565559075615807,9.455045556128589,9.326113116726836,10.241533436479285,10.418355067658833,10.64122399862472,10.644293818610477,10.67560598246519,10.496942459294187,10.131633880989218,10.337311820034873,10.030329821459269,9.162798693484614,9.738082958815294,9.841228910336698,9.944374861858101,10.047520813379505,10.150666764900906,10.253812716422308,10.356958667943712,9.544070335715514,9.556963579655688,9.448905916157077,9.340848252658464,9.232790589159851,9.017289226159777,9.017289226159777,9.017289226159777,9.017289226159777,9.327580893682589,9.603081664098614,9.62732406779661,9.651566533127887,9.675808936825886,
1316,Agricultural land (sq. km),AG.LND.AGRI.K2,,592710.0,592900.0,593500.0,594100.0,594700.0,594800.0,595500.0,596000.0,596700.0,597000.0,601540.0,608000.0,614810.0,609600.0,604400.0,599500.0,596930.0,588670.0,599080.0,577130.0,582800.0,588670.0,592100.0,595400.0,603700.0,607000.0,610300.0,618710.0,617000.0,615000.0,629970.0,637870.0,641520.0,641570.0,642080.0,644270.0,638320.0,647870.0,636870.0,628840.0,638230.0,640440.0,642650.0,644860.0,476310.0,478520.0,480730.0,466850.0,466862.0,465394.0,463926.0,462458.0,459540.0,459540.0,459540.0,459540.0,464350.0,469150.0,469883.333,470276.667,470670.0,
1317,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.64048856957112,,,,,4.87024970990721,,,,,4.25786235402481,,,,,3.66350900853461,,,,,3.71910512401908,,,,,3.44639753479213,,,,,,,
1318,Net migration,SM.POP.NETM,24066.0,45680.0,64099.0,77744.0,89360.0,95420.0,66156.0,44993.0,36935.0,45481.0,59763.0,47734.0,66558.0,74729.0,73218.0,76834.0,-11275.0,38058.0,40073.0,45412.0,66006.0,1266083.0,69511.0,95824.0,87876.0,82961.0,104653.0,97248.0,63143.0,59563.0,1375419.0,194979.0,-203400.0,-1595940.0,-197490.0,-120114.0,7728.0,198135.0,288994.0,277986.0,394594.0,393336.0,-568950.0,370945.0,369535.0,323987.0,252053.0,139826.0,90815.0,99224.0,127703.0,-150029.0,19635.0,23351.0,653255.0,628310.0,23759.0,7709.0,-29981.0,-34571.0,-156669.0,28080.0,
1319,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,10.843,10.451,10.064,9.574,9.1,9.795,10.396,11.042,11.582,12.298,12.8,11.503,10.3,11.81,11.52,10.77,10.63,12.11,13.68,12.49,12.27,10.6,10.68,11.17,12.62,12.23,12.19,10.74,9.69,10.818,10.964
1320,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.467,22.463,20.241,18.036,15.704,13.419,15.004,16.448,17.912,19.198,20.675,21.82,18.881,16.167,17.643,16.543,16.134,16.952,17.065,20.789,21.113,19.861,19.975,19.858,19.599,20.862,19.95,18.996,17.58,15.693,17.763,18.031
1321,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.29,50.11,48.26,47.62,47.91,47.56,46.13,45.17,48.9,48.63,47.46,46.13,45.97,45.68,43.62,41.49,39.01,
1322,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34,10.23,9.25,8.9,10.79,11.27,10.07,8.71,7.31,7.68,8.07,9.13,,8.84,7.28,7.07,6.44,
1323,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.54,10.0,9.68,9.58,12.02,14.61,10.85,11.64,9.96,10.36,10.21,11.97,,13.13,12.32,10.49,9.86,
1324,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.941,18.871,18.616,18.345,17.899,17.482,18.39,19.1,19.843,20.409,21.222,21.735,19.64,17.757,20.685,21.162,20.123,20.297,22.704,25.438,22.857,23.243,20.015,21.22,22.196,25.304,24.059,24.193,22.641,21.156,22.608,22.837
1325,"Labor force, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14658483.0,15277280.0,15536859.0,15456580.0,15410031.0,15680499.0,16004639.0,16738211.0,17569208.0,18444413.0,19362019.0,20310914.0,21067246.0,21807454.0,22728486.0,23637285.0,23912566.0,24076472.0,23395023.0,24401195.0,24374967.0,23747702.0,24358270.0,24633773.0,24780719.0,25883066.0,27040336.0,28100798.0,28610021.0,28702961.0,27169143.0,28071271.0,28819421.0
1326,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.88,47.86,46.86,49.13,52.98,52.41,50.05,48.42,50.41,51.71,49.15,53.88,48.82,55.51,50.14,51.98,47.15,
1327,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.531,46.11,45.509,44.909,44.311,43.715,43.12,43.376,43.633,43.89,44.148,44.406,44.664,44.922,45.181,45.44,44.57,43.66,41.44,42.37,41.6,39.99,40.56,40.54,40.23,41.35,42.59,43.74,44.03,43.69,40.95,41.905,42.58
1328,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.17838976266427,12.417105246786857,12.746039366298609,13.090302291252168,13.452207033288117,13.832677347963795,14.232048364728216,15.261092909436558,16.357324255687036,17.5216684723727,18.760104887029065,20.071743251906106,21.463514902363826,22.935337101888877,24.491666666666667,26.13412090757667,25.63927525101687,24.42430780294858,21.896953764351174,22.974596384306604,22.493720366819755,20.81065007548378,22.37388724035608,19.747348349422,19.259159643775025,21.009195944352747,23.497658404213414,24.871522494329763,24.80909505356736,24.122919699694556,20.396680056710775,21.600244712462857,22.63559395498021
1329,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.08,52.75,51.97,49.82,50.6,49.32,47.55,47.54,46.78,46.22,46.44,46.5,,46.11,45.77,43.22,42.51,
1330,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.61,67.25,65.06,60.23,61.17,59.83,56.98,57.9,59.22,59.8,62.62,64.18,,72.49,72.12,69.34,70.04,
1331,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.267,10.378,10.514,10.657,10.805,10.956,11.114,11.906,12.738,13.612,14.527,15.483,16.487,17.519,18.576,19.672,18.993,17.919,15.583,16.453,16.021,14.502,15.668,14.166,13.828,15.345,17.382,18.762,18.904,18.406,15.112,16.279,
